image_id,image_path,mask_original_path,mask_label_path,width,height,total_pixels,foreground_pixels,foreground_ratio,minority_pixels_c2_c3_c4,minority_ratio_c2_c3_c4,unknown_pixels,pix_c0,pix_c1,pix_c2,pix_c3,pix_c4,ratio_c0,ratio_c1,ratio_c2,ratio_c3,ratio_c4,foreground_percent,minority_percent,c4_percent,strongest_class
100,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_100.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_100.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0100.png,512,512,262144,95912,0.365875244140625,0,0.0,0,166232,95912,0,0,0,0.634124755859375,0.365875244140625,0.0,0.0,0.0,36.5875244140625,0.0,0.0,1
101,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_101.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_101.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0101.png,512,512,262144,96077,0.3665046691894531,3560,0.013580322265625,0,166067,92517,3560,0,0,0.6334953308105469,0.3529243469238281,0.013580322265625,0.0,0.0,36.65046691894531,1.3580322265625,0.0,2
102,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_102.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_102.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0102.png,512,512,262144,112495,0.4291343688964844,718,0.0027389526367187,0,149649,111777,718,0,0,0.5708656311035156,0.4263954162597656,0.0027389526367187,0.0,0.0,42.91343688964844,0.27389526367187,0.0,2
103,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_103.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_103.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0103.png,512,512,262144,97822,0.3731613159179687,0,0.0,0,164322,97822,0,0,0,0.6268386840820312,0.3731613159179687,0.0,0.0,0.0,37.31613159179687,0.0,0.0,1
104,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_104.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_104.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0104.png,512,512,262144,88588,0.3379364013671875,0,0.0,0,173556,88588,0,0,0,0.6620635986328125,0.3379364013671875,0.0,0.0,0.0,33.79364013671875,0.0,0.0,1
105,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_105.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_105.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0105.png,512,512,262144,30662,0.1169662475585937,29620,0.1129913330078125,0,231482,1042,110,8787,20723,0.8830337524414062,0.0039749145507812,0.0004196166992187,0.0335197448730468,0.0790519714355468,11.69662475585937,11.29913330078125,7.90519714355468,4
106,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_106.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_106.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0106.png,512,512,262144,16927,0.0645713806152343,14409,0.0549659729003906,0,245217,2518,381,4173,9855,0.9354286193847656,0.0096054077148437,0.0014533996582031,0.0159187316894531,0.0375938415527343,6.45713806152343,5.49659729003906,3.75938415527343,4
107,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_107.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_107.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0107.png,512,512,262144,14856,0.056671142578125,13303,0.0507469177246093,0,247288,1553,0,2921,10382,0.943328857421875,0.0059242248535156,0.0,0.0111427307128906,0.0396041870117187,5.6671142578125,5.0746917724609295,3.96041870117187,4
108,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_108.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_108.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0108.png,512,512,262144,32811,0.1251640319824218,31724,0.1210174560546875,0,229333,1087,829,8709,22186,0.8748359680175781,0.0041465759277343,0.0031623840332031,0.0332221984863281,0.0846328735351562,12.516403198242179,12.10174560546875,8.46328735351562,4
109,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_109.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_109.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0109.png,512,512,262144,43649,0.1665077209472656,36247,0.1382713317871093,0,218495,7402,21873,14374,0,0.8334922790527344,0.0282363891601562,0.0834388732910156,0.0548324584960937,0.0,16.65077209472656,13.827133178710929,0.0,3
110,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_110.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_110.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0110.png,512,512,262144,47337,0.1805763244628906,43355,0.1653861999511718,0,214807,3982,23212,18950,1193,0.8194236755371094,0.0151901245117187,0.0885467529296875,0.0722885131835937,0.0045509338378906,18.05763244628906,16.53861999511718,0.45509338378906,4
111,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_111.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_111.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0111.png,512,512,262144,39916,0.1522674560546875,32956,0.1257171630859375,0,222228,6960,23401,9555,0,0.8477325439453125,0.02655029296875,0.0892677307128906,0.0364494323730468,0.0,15.22674560546875,12.57171630859375,0.0,3
112,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_112.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_112.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0112.png,512,512,262144,48010,0.1831436157226562,40872,0.155914306640625,0,214134,7138,11486,29386,0,0.8168563842773438,0.0272293090820312,0.0438156127929687,0.1120986938476562,0.0,18.314361572265618,15.5914306640625,0.0,3
113,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_113.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_113.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0113.png,512,512,262144,56286,0.2147140502929687,45105,0.1720619201660156,0,205858,11181,34278,10827,0,0.7852859497070312,0.0426521301269531,0.1307601928710937,0.0413017272949218,0.0,21.471405029296868,17.20619201660156,0.0,3
114,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_114.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_114.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0114.png,512,512,262144,26878,0.1025314331054687,21992,0.083892822265625,0,235266,4886,792,10857,10343,0.8974685668945312,0.0186386108398437,0.003021240234375,0.0414161682128906,0.0394554138183593,10.25314331054687,8.3892822265625,3.94554138183593,4
115,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_115.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_115.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0115.png,512,512,262144,41673,0.1589698791503906,39371,0.1501884460449218,0,220471,2302,1665,17790,19916,0.8410301208496094,0.0087814331054687,0.0063514709472656,0.0678634643554687,0.0759735107421875,15.896987915039059,15.018844604492179,7.59735107421875,4
116,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_116.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_116.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0116.png,512,512,262144,78443,0.2992362976074219,77237,0.2946357727050781,0,183701,1206,292,52382,24563,0.7007637023925781,0.0046005249023437,0.0011138916015625,0.1998214721679687,0.0937004089355468,29.923629760742188,29.463577270507812,9.37004089355468,4
117,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_117.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_117.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0117.png,512,512,262144,35110,0.1339340209960937,33699,0.1285514831542968,0,227034,1411,432,23559,9708,0.8660659790039062,0.0053825378417968,0.00164794921875,0.0898704528808593,0.0370330810546875,13.39340209960937,12.855148315429679,3.70330810546875,4
118,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_118.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_118.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0118.png,512,512,262144,59485,0.2269172668457031,56881,0.2169837951660156,0,202659,2604,2126,39945,14810,0.7730827331542969,0.0099334716796875,0.0081100463867187,0.1523780822753906,0.0564956665039062,22.69172668457031,21.69837951660156,5.649566650390621,4
119,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_119.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_119.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0119.png,512,512,262144,81261,0.3099861145019531,80832,0.308349609375,0,180883,429,0,26191,54641,0.6900138854980469,0.0016365051269531,0.0,0.0999107360839843,0.2084388732910156,30.998611450195312,30.8349609375,20.84388732910156,4
120,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_120.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_120.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0120.png,512,512,262144,21957,0.0837593078613281,21874,0.0834426879882812,0,240187,83,0,4517,17357,0.916240692138672,0.0003166198730468,0.0,0.0172309875488281,0.0662117004394531,8.375930786132809,8.34426879882812,6.62117004394531,4
121,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_121.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_121.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0121.png,512,512,262144,35018,0.1335830688476562,34348,0.1310272216796875,0,227126,670,0,8513,25835,0.8664169311523438,0.0025558471679687,0.0,0.0324745178222656,0.0985527038574218,13.35830688476562,13.10272216796875,9.85527038574218,4
122,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_122.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_122.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0122.png,512,512,262144,59246,0.2260055541992187,58254,0.2222213745117187,0,202898,992,923,22420,34911,0.7739944458007812,0.0037841796875,0.0035209655761718,0.0855255126953125,0.1331748962402343,22.600555419921868,22.222137451171868,13.317489624023429,4
123,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_123.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_123.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0123.png,512,512,262144,79967,0.3050498962402344,79267,0.3023796081542969,0,182177,700,1003,17945,60319,0.6949501037597656,0.0026702880859375,0.0038261413574218,0.0684547424316406,0.2300987243652343,30.504989624023438,30.237960815429688,23.00987243652343,4
124,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_124.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_124.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0124.png,512,512,262144,33510,0.1278305053710937,14365,0.0547981262207031,0,228634,19145,926,13439,0,0.8721694946289062,0.0730323791503906,0.0035324096679687,0.0512657165527343,0.0,12.78305053710937,5.47981262207031,0.0,3
125,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_125.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_125.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0125.png,512,512,262144,16499,0.0629386901855468,13776,0.05255126953125,0,245645,2723,0,11252,2524,0.9370613098144532,0.0103874206542968,0.0,0.0429229736328125,0.0096282958984375,6.29386901855468,5.255126953125,0.96282958984375,4
126,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_126.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_126.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0126.png,512,512,262144,15697,0.0598793029785156,12534,0.0478134155273437,0,246447,3163,261,11556,717,0.9401206970214844,0.0120658874511718,0.0009956359863281,0.0440826416015625,0.0027351379394531,5.98793029785156,4.781341552734371,0.27351379394531,4
127,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_127.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_127.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0127.png,512,512,262144,25824,0.0985107421875,22414,0.0855026245117187,0,236320,3410,1112,20167,1135,0.9014892578125,0.0130081176757812,0.004241943359375,0.0769309997558593,0.0043296813964843,9.85107421875,8.55026245117187,0.43296813964843006,4
128,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_128.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_128.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0128.png,512,512,262144,25551,0.0974693298339843,24941,0.0951423645019531,0,236593,610,2823,18383,3735,0.9025306701660156,0.0023269653320312,0.0107688903808593,0.0701255798339843,0.0142478942871093,9.74693298339843,9.514236450195309,1.42478942871093,4
129,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_129.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_129.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0129.png,512,512,262144,36725,0.1400947570800781,0,0.0,0,225419,36725,0,0,0,0.8599052429199219,0.1400947570800781,0.0,0.0,0.0,14.009475708007809,0.0,0.0,1
130,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_130.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_130.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0130.png,512,512,262144,36996,0.1411285400390625,771,0.0029411315917968,0,225148,36225,771,0,0,0.8588714599609375,0.1381874084472656,0.0029411315917968,0.0,0.0,14.11285400390625,0.29411315917968,0.0,2
131,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_131.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_131.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0131.png,512,512,262144,33881,0.1292457580566406,0,0.0,0,228263,33881,0,0,0,0.8707542419433594,0.1292457580566406,0.0,0.0,0.0,12.924575805664059,0.0,0.0,1
132,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_132.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_132.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0132.png,512,512,262144,43671,0.1665916442871093,1798,0.0068588256835937,0,218473,41873,1798,0,0,0.8334083557128906,0.1597328186035156,0.0068588256835937,0.0,0.0,16.65916442871093,0.68588256835937,0.0,2
133,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_133.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_133.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0133.png,512,512,262144,21638,0.0825424194335937,18451,0.0703849792480468,0,240506,3187,0,4978,13473,0.9174575805664062,0.0121574401855468,0.0,0.0189895629882812,0.0513954162597656,8.25424194335937,7.03849792480468,5.13954162597656,4
134,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_134.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_134.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0134.png,512,512,262144,12486,0.0476303100585937,11770,0.0448989868164062,0,249658,716,1576,4742,5452,0.9523696899414062,0.0027313232421875,0.006011962890625,0.0180892944335937,0.0207977294921875,4.763031005859371,4.489898681640621,2.07977294921875,4
135,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_135.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_135.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0135.png,512,512,262144,22069,0.0841865539550781,21177,0.0807838439941406,0,240075,892,1118,4404,15655,0.915813446044922,0.0034027099609375,0.0042648315429687,0.0167999267578125,0.0597190856933593,8.418655395507809,8.078384399414059,5.9719085693359295,4
136,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_136.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_136.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0136.png,512,512,262144,27246,0.1039352416992187,27065,0.1032447814941406,0,234898,181,894,7673,18498,0.8960647583007812,0.0006904602050781,0.0034103393554687,0.0292701721191406,0.0705642700195312,10.39352416992187,10.324478149414059,7.05642700195312,4
137,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_137.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_137.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0137.png,512,512,262144,26655,0.1016807556152343,25659,0.0978813171386718,0,235489,996,0,3091,22568,0.8983192443847656,0.0037994384765625,0.0,0.0117912292480468,0.086090087890625,10.16807556152343,9.78813171386718,8.6090087890625,4
138,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_138.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_138.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0138.png,512,512,262144,37198,0.1418991088867187,5186,0.0197830200195312,0,224946,32012,5186,0,0,0.8581008911132812,0.1221160888671875,0.0197830200195312,0.0,0.0,14.18991088867187,1.9783020019531201,0.0,2
139,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_139.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_139.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0139.png,512,512,262144,30042,0.1146011352539062,6836,0.0260772705078125,0,232102,23206,3273,3563,0,0.8853988647460938,0.0885238647460937,0.0124855041503906,0.0135917663574218,0.0,11.46011352539062,2.60772705078125,0.0,3
140,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_140.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_140.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0140.png,512,512,262144,33982,0.1296310424804687,998,0.0038070678710937,0,228162,32984,728,270,0,0.8703689575195312,0.125823974609375,0.002777099609375,0.0010299682617187,0.0,12.96310424804687,0.38070678710937,0.0,3
141,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_141.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_141.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0141.png,512,512,262144,53045,0.2023506164550781,4759,0.0181541442871093,0,209099,48286,4759,0,0,0.7976493835449219,0.1841964721679687,0.0181541442871093,0.0,0.0,20.23506164550781,1.81541442871093,0.0,2
142,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_142.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_142.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0142.png,512,512,262144,48660,0.1856231689453125,826,0.0031509399414062,0,213484,47834,826,0,0,0.8143768310546875,0.1824722290039062,0.0031509399414062,0.0,0.0,18.56231689453125,0.31509399414062,0.0,2
143,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_143.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_143.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0143.png,512,512,262144,51744,0.1973876953125,42423,0.1618309020996093,0,210400,9321,0,16794,25629,0.8026123046875,0.0355567932128906,0.0,0.0640640258789062,0.0977668762207031,19.73876953125,16.18309020996093,9.776687622070309,4
144,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_144.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_144.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0144.png,512,512,262144,50325,0.1919746398925781,46905,0.1789283752441406,0,211819,3420,4778,16995,25132,0.8080253601074219,0.0130462646484375,0.0182266235351562,0.0648307800292968,0.0958709716796875,19.19746398925781,17.89283752441406,9.58709716796875,4
145,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_145.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_145.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0145.png,512,512,262144,62147,0.2370719909667968,58756,0.2241363525390625,0,199997,3391,2851,41783,14122,0.7629280090332031,0.0129356384277343,0.0108757019042968,0.1593894958496093,0.0538711547851562,23.70719909667968,22.41363525390625,5.387115478515621,4
146,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/images_zip_extract/ER_IHC_Int_Image/Image_146.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/raw/masks_zip_extract/Mask_WO_BG/mask_146.png,/home/ubuntu/storage3/ER Segmentation/ER_IHC_Q1/data/processed/masks_label/mask_0146.png,512,512,262144,51806,0.1976242065429687,35428,0.1351470947265625,0,210338,16378,4321,22349,8758,0.8023757934570312,0.0624771118164062,0.0164833068847656,0.0852546691894531,0.0334091186523437,19.762420654296868,13.51470947265625,3.34091186523437,4
